year,city_name,city_code,index_aggregate,coverage_breadth,usage_depth,payment,insurance,monetary_fund,investment,credit,credit_investigation,digitization_level,city_norm,source_name_version
2021,广元市,5108,261.4829204590242,263.3973410824248,243.0758978720743,218.4396953751461,380.6836359968976,,290.8489580152209,177.4034381935473,,288.626010313583,广元,year14
2021,广安市,5116,265.6327853018203,259.4112702199197,257.2614676431909,235.6929124888225,418.3418706910121,,308.6087900429056,181.0000946015976,,301.4043834728151,广安,year14
2021,广州市,4401,333.6467738131929,339.252130856685,332.4928792697478,337.4024551532817,604.9725972497356,,390.6555734521936,208.0046245015427,,317.2552077693842,广州,year14
2021,庆阳市,6210,263.7754283855377,279.214667863994,224.8342889907257,219.3297959220008,331.0343141440561,,241.5843658404643,180.9015626786885,,283.57368131662,庆阳,year14
2021,廊坊市,1310,297.3091907106312,303.6906695906218,279.5879878591846,273.9618004116132,481.8763112562932,,323.9622488087315,193.486033252123,,308.4580811294352,廊坊,year14
2021,延安市,6106,276.2792662983979,287.9329884425752,243.0499311228308,232.5270307826816,379.7481342544421,,264.7049489109384,186.6589517395581,,298.1987446987158,延安,year14
2021,延边朝鲜族自治州,2224,274.4045591630879,273.3269590196869,263.5860808592407,248.0662927534901,480.438362970572,,291.1394352106647,187.2339481928546,,297.6384545007622,延边朝鲜族,year14
2021,开封市,4102,291.4745403936929,304.036909830496,256.6111684312144,271.2799032002467,402.3682707570816,,276.9021531263663,196.9869782802481,,313.3639144702335,开封,year14
2021,张家口市,1307,274.4657206039099,274.2273757099729,258.1396503416598,237.0373457410223,448.7086521202866,,294.7897736479868,184.8907931316395,,304.936579559369,张家口,year14
2021,张家界市,4308,271.3957120752633,278.8600388557924,243.3762308765913,238.385986401537,391.7329800496933,,260.3803289893804,185.5439940454919,,297.6810732295718,张家界,year14
2021,张掖市,6207,280.9054813855162,305.6727905385792,235.5946695236124,231.8861281576258,329.1078172003369,,279.8748517970251,182.6601715443342,,281.4783614077932,张掖,year14
2021,徐州市,3203,303.0015168669223,311.1037678730902,282.9117420880788,290.4705334514273,485.0537619777098,,317.4464495152337,200.0711424352323,,312.7728659555025,徐州,year14
2021,德宏傣族景颇族自治州,5331,265.1093938076833,263.4843875949736,254.4081347605118,237.1343487622955,400.8859928933227,,290.3039777828268,183.3012578178142,,289.9372397446946,德宏傣族景颇族,year14
2021,德州市,3714,274.1785175229742,275.8484802485002,252.5165789429408,248.3230720712255,416.9584981373312,,275.9911634988148,188.4357641196123,,308.0442774029211,德州,year14
2021,德阳市,5106,272.8890569065832,271.7948490332731,258.4232348125325,244.022861952644,433.2697193686324,,303.4856735614823,181.5972958740883,,302.8054987749908,德阳,year14
2021,忻州市,1409,273.4662502044152,283.9804265353216,244.136874536104,236.1430616993134,397.4776126080736,,266.0529411191101,185.3896593536571,,292.0614733780986,忻州,year14
2021,怀化市,4312,267.309293774845,263.3024232514246,255.0291457589893,238.3069140042375,402.2363324674315,,299.866920525563,185.082358830641,,302.8712399923777,怀化,year14
2021,怒江傈僳族自治州,5333,252.3015507878654,255.1363047492536,231.6017327673944,210.741737139448,361.3046818305337,,254.5706593431794,174.4926253069255,,280.5715262484102,怒江傈僳族,year14
2021,恩施土家族苗族自治州,4228,279.0887465630467,287.9410244662067,249.6612322872539,255.4924844564379,416.9297171046605,,253.4963226638981,190.0453072983779,,303.3502068952023,恩施土家族苗族,year14
2021,惠州市,4413,311.8237763674212,323.9669535633393,295.0918096724702,300.375208420819,515.1620420309072,,324.9289273203712,199.8076681210201,,302.1509286181064,惠州,year14
2021,成都市,5101,316.6928725931651,328.1867384455739,295.9664133774184,300.0021830456937,513.7705724915293,,354.353836853819,196.4393075366216,,316.4229625749041,成都,year14
2021,扬州市,3210,313.4657710158451,319.4813871199639,298.430564333041,298.6271410699461,525.9162279113602,,350.1937466177542,198.9877191587044,,320.9428425388662,扬州,year14
2021,承德市,1308,267.1349064512403,270.9378647756485,242.6888174714462,213.4830493704075,390.4671367142556,,290.5056611978687,180.8383786401029,,299.016362766687,承德,year14
2021,抚州市,3610,284.1422564506695,277.8253710817576,280.9749884655489,274.2754616733311,469.9953851021768,,334.3631220216269,192.399984822516,,310.7733165249841,抚州,year14
2021,抚顺市,2104,276.5323088888592,283.3041656417213,253.5981556150132,232.879005048473,447.5234419109132,,286.4751111054794,180.6138468845732,,295.8636628044038,抚顺,year14
2021,拉萨市,5401,291.1454293114738,304.679423530647,271.0203855279855,259.2744576222539,419.4406930679644,,332.166707240328,185.3039620726352,,283.0446205709876,拉萨,year14
2021,揭阳市,4452,290.3578657609355,276.5774462586107,313.3592519057718,348.5321185033099,545.0267285666251,,336.1407576441865,204.9605550102316,,294.0811806351028,揭阳,year14
2021,攀枝花市,5104,273.5782343089935,278.9952132739152,252.4429583920221,225.7925541783716,411.766569590913,,304.6412734207328,177.8451859325526,,294.1143455523269,攀枝花,year14
2021,文山壮族苗族自治州,5326,253.6941980215915,258.1169149522854,225.8485093562328,202.070290338385,355.9786444325978,,236.9114819023427,177.8188178703306,,289.7060103155176,文山壮族苗族,year14
2021,新乡市,4107,289.7317750096331,300.4974336654404,257.6277509138859,280.6901084956161,398.9373894420276,,278.0067400652315,197.9236576780353,,312.5395784973518,新乡,year14
2021,新余市,3605,286.4373075961492,287.0990540342256,275.0669526530753,272.0320866574675,476.8875536863128,,315.6566385776065,188.7450784164278,,304.9314942411178,新余,year14
2021,无锡市,3202,328.044668498778,339.3323844262438,310.0622421040219,318.8709673345843,550.2742802594462,,364.3586710268165,204.0892398526139,,323.4698147308915,无锡,year14
2021,日喀则市,5402,256.5244290912149,248.1646402613744,257.7691831949761,234.4242463703213,385.7666076432126,,323.9505823865273,177.0067924342974,,281.8820885949982,日喀则,year14
2021,日照市,3711,300.8565778296023,311.6015033736846,275.0406061381974,271.6570448860197,477.3973743066808,,309.6276391348992,195.0165848928264,,312.3071361848565,日照,year14
2021,昆明市,5301,308.4443433592779,324.9361247357591,279.0166835112486,270.9299980448757,474.1159791412425,,325.4609137825415,191.6786313112416,,307.4823568419688,昆明,year14
2021,昌吉回族自治州,6523,278.1720768055537,300.1958712527654,236.2425276399125,229.4883737985593,323.1943753456117,,290.539179530461,177.7815136598414,,281.6595380669471,昌吉回族,year14
2021,昌都市,5403,256.8077307906643,244.1401059541613,267.1021270378019,243.8512895212885,415.3159717353561,,334.2819281163665,180.1411652531207,,279.9451754472751,昌都,year14
2021,昭通市,5306,251.1499883387817,254.8558593496207,227.3941873249853,214.4922681780773,342.8586594621985,,248.4184745422936,175.8330159408399,,282.0966846598045,昭通,year14
2021,晋中市,1407,283.6886314188713,301.0590156463282,244.0415103410018,247.0162377896247,410.1739174910617,,250.6376945874382,188.2401103611859,,298.3943769128148,晋中,year14
2021,晋城市,1405,298.9401940885484,325.07687977567,248.9277532204859,262.8475669401709,380.2183012920796,,270.4360149076963,193.7753196734326,,303.5361240756558,晋城,year14
2021,普洱市,5308,254.3436327606674,252.2626647239998,240.7621663279534,212.0151282763129,380.7550875705765,,269.8769762829061,178.3539517094896,,285.9101905287037,普洱,year14
2021,景德镇市,3602,296.0378966954488,298.8866271286205,286.5798384759051,293.1369115673275,493.1943732402456,,326.4904829581092,197.0079132157834,,303.8363419212405,景德镇,year14
2021,曲靖市,5303,266.569133253826,276.0301187118616,235.7062022924941,217.1838364426261,361.8174613596774,,264.1162208086852,179.3246418313339,,291.4282649794351,曲靖,year14
2021,朔州市,1406,273.7727959213642,287.5427225123817,240.0906614760129,240.3450288190709,386.1003722543503,,253.0775622623863,186.5575950091103,,289.5272585640749,朔州,year14
2021,朝阳市,2113,246.6319757531238,243.5313142516131,230.6458046331573,202.3313136557724,397.8774428912607,,252.0089780450542,173.9412792742113,,285.9348006727971,朝阳,year14
2021,本溪市,2105,265.6082506464938,266.39585481214,248.6983836545906,227.6767061354792,450.74251152596,,283.1373670830443,178.6083505336489,,293.751752669488,本溪,year14
2021,来宾市,4513,271.1360823272415,274.6088435301356,254.5216216038215,255.169298449034,436.2384284338342,,260.3403858442712,185.6844392673246,,289.8767808008458,来宾,year14
2021,杭州市,3301,359.6825499468609,371.7897196409865,354.3048566369597,389.5756737343981,693.4006936607482,,400.645939538647,215.1539124730509,,329.4990154477827,杭州,year14
2021,松原市,2207,247.0828027958447,251.8129914932862,217.548708352256,195.5115195202273,380.5916522912697,,206.5263476926987,174.6664652832221,,285.1470445714515,松原,year14
2021,林芝地区,5426,284.6737166334981,292.2497298884473,271.056746933925,259.1765677555224,424.0569642790792,,335.4698148195358,182.7318420850893,,284.4194610139196,林芝,year14
2021,果洛藏族自治州,6326,236.1959645322208,235.4777744569564,213.8271366514076,194.0414028554036,317.6962082926632,,225.1519928997191,171.6850287288182,,279.229568948112,果洛藏族,year14
2021,枣庄市,3704,298.0129891594348,304.1380695254832,281.7544550053314,291.7330232557871,489.6712265507011,,308.139140906451,199.0080654751812,,307.350645602776,枣庄,year14
2021,柳州市,4502,291.26684561724,300.4476469817004,267.7422493235658,257.1588635465772,432.7990394036336,,313.0757809469565,188.6877945260217,,303.7177363255324,柳州,year14
2021,株洲市,4302,287.3236347479543,286.3771159590302,273.6951882423432,261.5904940160783,454.001554414214,,322.7516403731818,191.6308555994542,,315.2316491546675,株洲,year14
2021,桂林市,4503,289.0861775271973,293.8352351555709,269.2849650582413,264.026446861212,443.5902330609886,,311.9791342666891,190.1799282903466,,309.4044979880329,桂林,year14
2021,梅州市,4414,280.9065320536686,276.3233442929555,281.9878764665806,270.5506446388304,483.1367417649809,,315.1964386922166,194.0536404726425,,294.0923537157699,梅州,year14
2021,梧州市,4504,274.5416461078511,278.6552271347845,254.012921499588,247.6833668944403,391.023072126181,,285.3390811279801,187.6772509869793,,298.2794139342334,梧州,year14
2021,楚雄彝族自治州,5323,265.7574866920601,271.3828397091802,241.7594962884404,213.0492597611169,383.0461063916006,,283.616855865843,177.6316094870563,,290.8070770944446,楚雄彝族,year14
2021,榆林市,6108,278.0623529460481,286.5093739122052,248.3645728166397,230.7742621935443,400.6716470233979,,277.8893511218478,186.676696782033,,304.1530176578981,榆林,year14
2021,武威市,6206,266.0221334574534,283.0483608417776,226.8264126217392,222.3303013052893,318.4296879123833,,258.7518636493066,182.5966750196062,,281.0429321470449,武威,year14
2021,武汉市,4201,335.7432050552562,352.2819666668162,312.049584926507,332.9750814342321,532.9282305738875,,374.3355370589878,205.6225333368221,,324.2081035515851,武汉,year14
2021,毕节市,5205,249.1120354530089,260.1285420533185,207.634539251037,194.3713764295525,319.5616907568326,,194.8599199868031,173.9251499962336,,288.1221398826935,毕节,year14
2021,永州市,4311,268.8908413228188,262.1521143323514,263.7046415395324,240.0476698234739,416.5115166720794,,319.2152980826523,186.7470978408479,,300.5826003938262,永州,year14
2021,汉中市,6107,274.1174834719188,274.132851208182,256.9034621524465,234.853374897672,406.0004196179445,,315.1795944965611,184.0196031749247,,305.364114004902,汉中,year14
2021,汕头市,4405,298.8862018979277,289.3696136446679,316.9804253154497,342.6044382753788,546.7750421250555,,351.3012952015121,206.6169471920957,,297.4480331504862,汕头,year14
2021,汕尾市,4415,289.0820537769375,286.7736451526217,290.7249949715031,306.5400826181873,505.0681698763893,,299.6534680234699,199.8610827128875,,293.7365843188942,汕尾,year14
2021,江门市,4407,299.0382867647442,298.1024344904728,296.7942722592528,279.6708902197029,517.0223116512745,,351.9528169635258,194.4911593300327,,306.2244829227296,江门,year14
2021,池州市,3417,293.243834183825,296.450926695853,283.31900330386,280.8547837665365,473.0941672264801,,335.8050539501472,196.2479206042195,,300.7070028659985,池州,year14
2021,沈阳市,2101,301.7539049988706,312.7796802589356,277.7774551273616,272.6822773194688,506.5556422663403,,313.4038957826406,192.0600528075864,,308.9344551445659,沈阳,year14
2021,沧州市,1309,267.0673075510553,260.8474169759446,258.5304532067536,238.9271212108881,430.5568304126573,,302.166343970568,184.0234313555867,,303.134435762993,沧州,year14
2021,河池市,4512,256.4846506392569,255.8402964784176,236.8148526428057,215.0814321009558,373.2956337587382,,260.7895838030063,179.8419698608697,,294.3711272532761,河池,year14
2021,河源市,4416,289.5204725172042,290.3961378463692,276.3774807082122,271.3778996037528,468.9593837594648,,302.1539214987457,194.6164998824177,,310.5296530584639,河源,year14
2021,泉州市,3505,318.6077784543724,325.7766858780046,311.5879780558131,334.7940032414417,544.9422724509758,,340.3783672282744,207.92006103555,,307.711755135773,泉州,year14
2021,泰安市,3709,290.5247521925352,294.8199223281426,267.3158526939208,268.3046300779925,450.2966814441472,,301.8424324921102,191.8247829278022,,318.5341958699019,泰安,year14
2021,泰州市,3212,313.3261515302156,321.266010610443,295.2844252199176,296.2212545676847,524.9634644951049,,337.1920525244343,199.7109495307544,,319.9127195655838,泰州,year14
2021,泸州市,5105,265.835418295868,265.1566127101522,250.0345283680553,214.0838893855791,412.8356226770669,,298.1849087678556,178.0371942064627,,296.8058069218276,泸州,year14
2021,洛阳市,4103,303.20373428717,317.4944423067521,266.8282899271675,283.9186807573485,419.9861443063692,,298.695051569973,200.688141820005,,322.1345569529542,洛阳,year14
2021,济南市,3701,319.3950759093237,333.2472518595098,290.1513109061373,295.0831171985483,517.916561900239,,328.1631121010929,199.098342113775,,326.815524701549,济南,year14
2021,济宁市,3708,294.6637935554195,300.9444309075049,269.5124595469352,268.2804822794917,449.5133424677273,,306.7564748318338,193.627230783918,,319.6472231450425,济宁,year14
2021,海东市,6302,235.5383196768343,242.544771336159,196.3183930072466,167.275615545257,246.2802736893904,,211.8762278901137,170.276120698264,,283.6863641457443,海东,year14
2021,海北藏族自治州,6322,241.5592648658196,253.3006124103166,192.7681445646404,181.3853457565079,265.6691221534873,,184.2588515312823,170.3540485170145,,291.4655072400747,海北藏族,year14
2021,海南藏族自治州,6325,234.4073940750662,241.0872763288814,196.8194162052582,170.6969991437223,261.6351130981953,,212.9528617918091,166.6955193806382,,280.6681866290849,海南藏族,year14
2021,海口市,4601,307.8553776595967,326.7229854599129,276.1418842731824,280.6844236763204,431.9470092132558,,327.3050556168682,190.4245809156668,,303.2021387945712,海口,year14
2021,海西蒙古族藏族自治州,6328,277.9384335741839,295.2607251828606,245.4475312388993,248.6112278262174,350.5697748425598,,289.9044758220534,182.6250197225774,,279.7986463196487,海西蒙古族藏族,year14
2021,淄博市,3703,302.906729138207,315.0934492359672,273.3610472720512,270.7394891092235,469.1946938091301,,309.958537556141,194.2094774358555,,316.3741059728205,淄博,year14
2021,淮北市,3406,287.4062024860304,292.6630883860297,266.9280129672933,269.1097714894159,448.852703953197,,299.1927298182915,192.7646801873426,,307.2777544442388,淮北,year14
2021,淮南市,3404,289.6939717262741,290.8703761086351,277.8783778295659,282.8943530018369,461.2426292776136,,323.486367235947,196.0600454440866,,307.2980356995813,淮南,year14
2021,淮安市,3208,303.3914826382388,309.3250538752495,284.6305480442205,290.7459847602448,513.9540192020513,,308.8712678537785,199.3690855685452,,317.9090856039879,淮安,year14
2021,深圳市,4403,345.3275668363117,361.6513907430255,327.1055027406079,339.0936741498352,551.5959393471101,,395.8629381151222,210.5881074860299,,324.5600892400979,深圳,year14
2021,清远市,4418,287.753877153488,287.8229270716134,278.3830195068766,261.0757958061113,477.7479283997898,,321.5565753900671,189.8517372859696,,304.5718149774363,清远,year14
2021,温州市,3303,331.3559345264996,341.1837122007171,321.5193904082286,347.1217549366839,541.1547584323423,,380.5451360501851,209.5522044218855,,316.7996170006308,温州,year14
2021,渭南市,6105,273.3058804847544,277.6275347384006,246.1643038142283,235.5677104706958,371.4855080275146,,281.4892175983131,188.2083087566269,,308.3731171453481,渭南,year14
2021,湖州市,3305,327.3314059598021,336.1713160005456,313.4607072093522,331.6337258295309,593.1777000363275,,337.9629185902419,205.2106502419473,,323.3674612645844,湖州,year14
2021,湘潭市,4303,284.7775079087166,287.2024686974977,268.2247400610431,260.4549453291294,453.5397349708803,,313.5116902605981,188.0210084904819,,306.8667541692116,湘潭,year14
2021,湘西土家族苗族自治州,4331,265.552560764411,268.5389634967518,242.1123168058535,230.6221682562864,384.0158728111056,,267.5730580547396,182.5947488233923,,298.3023930563122,湘西土家族苗族,year14
2021,湛江市,4408,285.019036318771,283.6927979972825,278.4107265763325,275.422100392701,455.796018064972,,320.7397620890238,188.8992448862879,,301.4240376168746,湛江,year14
2021,滁州市,3411,298.6014159353387,301.4182246192915,282.8386488244372,287.3700518969638,491.9565321255849,,313.6501837783482,198.3644006579934,,317.9620768181246,滁州,year14
2021,滨州市,3716,290.6487740662325,299.7352694759807,260.455350378632,256.6013979888999,437.1081964530607,,287.8045434280196,191.2552617640972,,315.5293382441558,滨州,year14
2021,漯河市,4111,292.1565141991068,300.5010757308365,268.6750252523427,285.4316320660359,443.1683152927776,,284.9280314033639,201.5823768671758,,307.2903758723189,漯河,year14
2021,漳州市,3506,307.6833523574387,315.8572880870789,297.5673440305033,306.2564588801765,500.0743667354671,,334.2630461558605,201.441775464258,,299.0943743083572,漳州,year14
2021,潍坊市,3707,297.77044715285,304.3934772097206,273.3452710524539,267.3442518438544,479.2939019770625,,302.7663584003939,193.6770868296223,,320.3039482558803,潍坊,year14
2021,潮州市,4451,295.4378719017601,281.8769371801884,320.9154845360174,329.7414255547829,580.976839355,,358.4853462463066,203.7787518320245,,293.9370673243353,潮州,year14
2021,濮阳市,4109,282.296852212906,291.8716929872322,254.5027631993618,261.5154052172057,382.4407518773816,,285.2175410783731,195.4528315923045,,301.2044266331119,濮阳,year14
2021,烟台市,3706,302.5473935367409,311.4518386766379,278.2345165654995,277.4763882328003,498.8334816025355,,310.7009802450856,193.1930851781868,,317.3439287060922,烟台,year14
2021,焦作市,4108,295.8498620929823,310.0934790457977,262.922953788397,285.246468403833,421.4851146125563,,273.8292803564454,199.8640272274287,,308.6691929266739,焦作,year14
2021,牡丹江市,2310,274.7949153934221,275.4955198315558,251.0475038014015,243.4352774309663,443.0013283248534,,270.030915672144,186.217870670235,,315.6511516843231,牡丹江,year14
2021,玉林市,4509,267.785621994717,270.1775399459893,251.003081512495,255.8531208873501,390.3809796351375,,267.9741829674361,187.3773438292157,,290.400468599383,玉林,year14
2021,玉树藏族自治州,6327,218.4768420003827,217.4449332673866,193.282346682697,167.1452416795519,286.1595448257561,,183.1906195841055,166.4312958435758,,267.679940576885,玉树藏族,year14
2021,玉溪市,5304,273.6913184386341,280.0875095085199,252.4475313931139,222.6976167311556,397.5411424412212,,306.2985899875252,180.5143587106644,,291.1912771401453,玉溪,year14
2021,珠海市,4404,323.6116417965569,337.8102931796573,308.2906879204273,302.2626763231676,538.812683170911,,370.1287930367056,199.8767406775588,,304.5883417515113,珠海,year14
2021,甘南藏族自治州,6230,247.6346537566594,260.9987052845817,209.2043533057374,200.3755959339616,323.7484109228861,,205.1903157166839,170.8066754350569,,273.355878352555,甘南藏族,year14
2021,甘孜藏族自治州,5133,251.9817022979606,243.8338690525856,249.3960308922758,217.7249324266954,399.7560639484428,,307.3680450001508,173.2483949138978,,283.5996994537063,甘孜藏族,year14
2021,白城市,2208,250.057105315229,252.3263741612345,224.5731077054231,199.2747374693953,384.0577027660553,,225.9802151386176,177.4828153256894,,288.8877768319838,白城,year14
2021,白山市,2206,264.6605447147629,265.9906505278393,247.2324819222698,229.7910121481909,432.894390344797,,264.9174848555611,184.0928118712716,,291.9543015040894,白山,year14
2021,白银市,6204,274.333810695438,292.1138597194055,234.0408712448156,235.4876725726544,329.7913131958121,,261.0817134498682,185.3765311480037,,288.8598318895429,白银,year14
2021,百色市,4510,260.6739008066335,265.2782730998985,234.2631159420739,223.1252467948251,380.3776815863434,,241.6253698123547,180.0215688042283,,293.4788700834594,百色,year14
2021,益阳市,4309,268.3911698773587,259.2030349091268,262.7562214576435,238.4624776850647,434.6154782629293,,309.238612136291,186.1177163013912,,308.9862482314466,益阳,year14
2021,盐城市,3209,301.2605845072472,308.8136856732589,280.7745769715905,284.2915224798205,484.5695553913808,,313.0518689812342,197.3843189806653,,313.565127913453,盐城,year14
2021,盘锦市,2111,280.7303040374574,285.7940721131713,264.5562231889342,239.3934478541667,476.0214768114653,,305.4013403702072,182.3021677070859,,293.4178726366609,盘锦,year14
2021,眉山市,5114,269.7812428119315,268.1620513555813,258.7442436956655,235.8988430000127,434.3877016638831,,307.8693509330945,179.9015863591591,,295.2002672382907,眉山,year14
2021,石嘴山市,6402,269.0053331116136,286.5697204767864,232.5360574971853,220.2150870902074,346.1804610569171,,267.8997207628543,178.8827866814073,,277.2949370381273,石嘴山,year14
2021,石家庄市,1301,298.6510497000687,309.6973815794323,271.3842911381876,276.686653659195,448.3724007123631,,312.5845346866649,194.2125032032592,,311.7425439333924,石家庄,year14
2021,福州市,3501,326.0055816075165,335.4094062712434,314.7136365222191,313.8263847808975,539.3078975493069,,382.1640509103709,206.0646959753963,,315.4935160191698,福州,year14
2021,秦皇岛市,1303,278.4838356534208,281.417097512885,258.2995281558888,241.6680290738053,428.9609546230491,,304.8921809087313,186.0871743586793,,305.4933776974679,秦皇岛,year14
2021,红河哈尼族彝族自治州,5325,264.6882079612175,267.6017223809301,245.493742816374,213.7740182502484,395.7900142746778,,286.9307591311131,177.9486234113311,,289.9634113357816,红河哈尼族彝族,year14
2021,绍兴市,3306,325.4296344122531,334.0509979896357,309.8000167197805,326.8092464913596,554.1179385619516,,350.7662725435797,204.6444003021898,,325.3834440212933,绍兴,year14
2021,绥化市,2312,247.7016644524843,245.2713695065486,227.8276252764675,209.8361909552579,401.8970286250256,,228.2531028387582,177.0399017725865,,291.8558875961071,绥化,year14
2021,绵阳市,5107,280.9846577958368,284.9777270222243,263.2712025741246,252.5088409558435,440.6309706219806,,309.3387263311581,184.9461803637569,,300.0049577833939,绵阳,year14
2021,聊城市,3715,282.6768252352502,289.2343612159855,255.5857327273362,254.3882462112859,419.6451839221388,,274.6689725605221,191.800686330312,,310.2700550041767,聊城,year14
2021,肇庆市,4412,286.13037252578,285.5283754919168,282.2316871699043,272.5610334505351,476.4462376060407,,326.5953385685646,190.9213740740269,,295.2201933950066,肇庆,year14
2021,自贡市,5103,273.044551107298,269.3723218910047,264.0167899613936,232.5322591711256,447.2625521546029,,320.2414857114893,181.7189248366959,,301.5917668875139,自贡,year14
2021,舟山市,3309,321.1393681472952,329.5318178461486,311.3774895557368,308.6008654767545,551.6083598355457,,383.0239628838062,198.4365975351815,,311.1861744025414,舟山,year14
2021,芜湖市,3402,320.3356352174014,320.8079406077483,320.697032634384,320.691843891275,666.3617591562636,,339.0174280858884,201.479202111054,,318.138976716116,芜湖,year14
2021,苏州市,3205,335.2148285549053,350.6895973471088,313.5548122582788,327.1088490597634,554.4846535465435,,363.1763215257675,206.2693460973104,,323.4976005520343,苏州,year14
2021,茂名市,4409,272.2389580461819,267.8086267446344,268.0107210636223,263.1890955176833,431.9454685225215,,303.4297817030634,189.7097920790047,,294.5678695475244,茂名,year14
2021,荆州市,4210,288.0822897295211,288.2219285753553,276.7923512953518,271.1009952339753,457.4549320744572,,328.0414886771297,193.0511690224072,,308.1544377083949,荆州,year14
2021,荆门市,4208,281.5946489466762,280.3146450651842,272.1128212668507,258.2317358986654,441.1986503691822,,335.487770638318,189.785105097699,,303.0684121872976,荆门,year14
2021,莆田市,3503,311.3452550682728,314.8260224022238,310.6946861159155,343.5081710169314,522.5311174385948,,352.5591604017671,206.0840060700796,,301.0530604015824,莆田,year14
2021,菏泽市,3717,272.2532133286992,272.016976780317,253.0913100015221,249.2027097857953,409.0768655472123,,278.4133090921877,189.2613256070568,,307.8701326044566,菏泽,year14
2021,萍乡市,3603,281.2692471214277,285.856916548965,268.4865150457144,260.1309073075206,443.7615349031201,,311.0613814576377,187.5292897400158,,289.3663007861053,萍乡,year14
2021,营口市,2108,273.8287776416115,278.3712491882086,254.1911815590494,254.8261897451347,448.0997414554263,,280.0350388336867,182.1791635209817,,294.5309912580278,营口,year14
2021,葫芦岛市,2114,262.1758762106974,260.3591415162301,248.2006687485927,235.7528663342685,452.997267248924,,261.0177667061809,181.8961366180526,,293.5859091025718,葫芦岛,year14
2021,蚌埠市,3403,291.378035708159,292.1500904247401,277.0048300262289,284.5074043914396,475.9945059334423,,308.7603993139289,197.5115428989878,,314.9649436389431,蚌埠,year14
2021,衡水市,1311,271.3125780383656,268.1333494724928,251.3847850850993,245.5423190000949,391.0553611649766,,289.7190942722672,187.9364720345542,,318.0388908985599,衡水,year14
2021,衡阳市,4304,275.2742737168651,271.5576511283662,267.3145036459591,256.5799107398036,425.842660876582,,321.0748097999854,187.6306321085771,,302.0275032969244,衡阳,year14
2021,衢州市,3308,320.8421198668117,330.6957274445625,300.9269105850299,306.3149513073752,549.2218526870056,,339.2235431904811,200.8184636182431,,324.5143985627265,衢州,year14
2021,襄阳市,4206,293.9723482591393,299.7483337103374,276.2576956734016,279.870973653516,441.3691853502863,,334.8079611424553,193.9293735152237,,307.1084603997724,襄阳,year14
2021,西双版纳傣族自治州,5328,278.0349665046253,284.0397552792886,263.5731704140774,259.7332461339237,439.7157444111915,,286.6775145168359,182.8690215472868,,284.5036438147349,西双版纳傣族,year14
2021,西宁市,6301,283.3622306665603,297.1845678398909,243.7288172960368,236.7498611875383,374.7439316715041,,276.1820179567482,184.2975666682265,,309.7586368268611,西宁,year14
2021,西安市,6101,317.6530340850162,334.1163860488477,289.8878742070421,297.877375488828,486.7739066913148,,338.2360113462288,200.6707033914026,,313.7644589687568,西安,year14
2021,许昌市,4110,296.0523481957716,309.6752852121932,262.0376815566738,277.7373589374712,403.7596013271415,,286.710857222327,199.8787622742216,,312.8977948069399,许昌,year14
2021,贵港市,4508,268.1908675429166,268.5328291964696,256.7102347846416,251.7273313354976,404.0401717951532,,285.7084228514714,187.9107514165007,,287.9402536933209,贵港,year14
2021,贵阳市,5201,307.5538650798385,330.4570452718879,265.6294930988499,261.6688756625292,454.7257318912236,,290.903577048794,189.0921061117923,,308.1300000614407,贵阳,year14
2021,贺州市,4511,275.5721453675793,279.049830321869,259.1043266394406,260.5468584724957,430.7303535690704,,269.2912017264618,190.1179473094252,,294.0303854408715,贺州,year14
2021,资阳市,5120,256.9651623313177,251.6744020796647,246.9848742915402,217.8481625134789,374.785285180518,,310.6736872008483,177.5398359514064,,292.5866476287728,资阳,year14
2021,赣州市,3607,295.2395195374122,303.385390708367,276.0867591669016,283.5414937459589,457.8298695951954,,304.9813385830297,197.6632072553552,,303.163657172116,赣州,year14
2021,赤峰市,1504,259.7836531870796,271.0016937927189,224.3957643956506,218.133501909832,361.874603226415,,227.9821328647976,180.0547484900678,,287.0631685513289,赤峰,year14
2021,辽源市,2204,217.2529248344732,184.4078205332096,234.7212005352136,221.8133479348657,401.5825187444751,,242.382831597607,181.5626551300421,,293.9775614099309,辽源,year14
2021,辽阳市,2110,265.1525929629894,270.564837782759,251.6877810607029,245.6912909189681,458.0386758921127,,264.0203109016193,182.3617029891402,,271.76537378074,辽阳,year14
2021,达州市,5117,257.833019446358,251.8965183279371,246.0446087039164,223.6975747331705,388.468982123078,,289.4783561511642,179.19098176408,,298.8724280424968,达州,year14
2021,运城市,1408,287.048747248466,307.6350605222391,243.8929560723161,268.8786819868704,355.8621381750127,,254.0555741650747,195.7845931309782,,297.5115653214143,运城,year14
2021,连云港市,3207,304.8715412899656,313.4254987791984,286.8924046969855,289.8228642281055,500.9269233254459,,320.2780694728825,199.72525834929,,309.3161142755204,连云港,year14
2021,迪庆藏族自治州,5334,259.9578083351101,262.9742478683658,239.9560934390974,210.3218144699094,398.2106997112146,,265.3921207698849,175.9132315231553,,286.3597658498771,迪庆藏族,year14
2021,通化市,2205,263.8012051651062,267.5556201084306,243.6467896349434,224.9042283474771,425.9420504485424,,260.1612309143438,181.6162433991118,,288.0440971019652,通化,year14
